,ID,first_name,last_name,gender,birth,party,profession,education
307,949,Henrik,Forsberg,M,1960-01-01T00:00:00,K,Ikke oplyst,Ikke oplyst
308,139,Rasmus,Dahlberg,M,1977-01-29T00:00:00,C,Offentligt ansat,Ph.d.-uddannelse
309,664,Lars,Oskan-Henriksen,M,1970-12-23T00:00:00,Q,Privat ansat/selvstændig,Kandidat-/masteruddannelse
310,426,Signe,Munk,F,1990-03-10T00:00:00,F,Folketingsmedlem,Bachelor-/diplomuddannelse
311,266,Susan,Kronborg,F,1968-07-05T00:00:00,B,Folketingsmedlem,Kandidat-/masteruddannelse
312,986,Aqeel,Akhtar,M,1991-09-19T00:00:00,Q,Privat ansat/selvstændig,Gymnasial uddannelse
313,514,Kim,Valentin,M,1963-03-19T00:00:00,V,Folketingsmedlem,Kandidat-/masteruddannelse
314,391,Anne Valentina,Berthelsen,F,1994-09-16T00:00:00,F,Folketingsmedlem,Bachelor-/diplomuddannelse
315,1047,Karen-Margrethe,Lysholm,F,1972-03-27T00:00:00,K,Offentligt ansat,Seminaruddannelse
316,848,Emil,Samaras,M,1998-03-14T00:00:00,Ø,Udenfor arbejdsmarkedet,Bachelor-/diplomuddannelse
317,987,Sazan,Garmiyani,F,1993-07-19T00:00:00,Q,Offentligt ansat,Bachelor-/diplomuddannelse
318,1123,Linda Frølund,Hansen,F,1975-01-01T00:00:00,Å,Ikke oplyst,Ikke oplyst
319,93,Britt,Bager,F,1976-08-16T00:00:00,C,Folketingsmedlem,Kandidat-/masteruddannelse
320,596,Jørgen,Kjøller,M,1957-06-13T00:00:00,M,Privat ansat/selvstændig,Bachelor-/diplomuddannelse
321,129,Gitte,Willumsen,F,1967-02-12T00:00:00,C,Folketingsmedlem,Seminaruddannelse
322,723,Ulrik,Knudsen,M,1978-10-12T00:00:00,Æ,Privat ansat/selvstændig,Kandidat-/masteruddannelse
323,581,Benjamin,Lindberg,M,1977-09-12T00:00:00,M,Privat ansat/selvstændig,Bachelor-/diplomuddannelse
324,502,Bo,Sandroos,M,1965-10-01T00:00:00,V,Privat ansat/selvstændig,Kandidat-/masteruddannelse
325,835,Dorthe Wildt,Nielsen,F,1966-05-20T00:00:00,I,Offentligt ansat,Kandidat-/masteruddannelse
326,473,Brian,Bruun,M,1972-10-06T00:00:00,O,Privat ansat/selvstændig,Erhvervsuddannelse
327,1109,Henrik Vendelbo,Petersen,M,1964-01-01T00:00:00,,Ikke oplyst,Ikke oplyst
328,260,Rune,Christiansen,M,1977-08-20T00:00:00,B,Offentligt ansat,Kandidat-/masteruddannelse
329,295,Nikolaj,Vester,M,1996-05-31T00:00:00,I,Privat ansat/selvstændig,Bachelor-/diplomuddannelse
330,35,Ulla,Munksgaard,F,1953-04-01T00:00:00,Å,Udenfor arbejdsmarkedet,Kandidat-/masteruddannelse
331,558,Ib,Bjerregaard,M,1960-07-14T00:00:00,V,Privat ansat/selvstændig,Kandidat-/masteruddannelse
332,196,Claus,Bruncke,M,1955-04-28T00:00:00,D,Udenfor arbejdsmarkedet,Gymnasial uddannelse
333,342,Ole Birk,Olesen,M,1972-12-21T00:00:00,I,Folketingsmedlem,Bachelor-/diplomuddannelse
334,787,Peter Kempf,Pedersen,M,1956-01-01T00:00:00,A,Ikke oplyst,Ikke oplyst
335,588,Ewan,O'Nell,M,1962-01-01T00:00:00,M,Ikke oplyst,Ikke oplyst
336,885,Bruno,Jerup,M,1957-09-29T00:00:00,Ø,Offentligt ansat,Kandidat-/masteruddannelse
337,235,Kashif,Ahmad,M,1980-06-01T00:00:00,B,Ikke oplyst,Ikke oplyst
338,630,Anders,Vistisen,M,1987-11-12T00:00:00,O,Privat ansat/selvstændig,Kandidat-/masteruddannelse
339,970,Mette,Kierkgaard,F,1972-03-05T00:00:00,M,Offentligt ansat,Ph.d.-uddannelse
340,220,Emilie,Normann,M,1969-10-10T00:00:00,B,Privat ansat/selvstændig,Kandidat-/masteruddannelse
341,864,Morten,Riis,M,1976-11-27T00:00:00,Ø,Byråds- eller regionsrådsmedlem,Erhvervsuddannelse
342,599,Kim,Rasmussen,M,1961-05-25T00:00:00,M,Leder,Bachelor-/diplomuddannelse
343,173,Jonas René,Jensen,M,1981-01-14T00:00:00,D,Byråds- eller regionsrådsmedlem,10. klasse
344,348,Per Nørgaard,Andersen,M,1964-01-01T00:00:00,I,Ikke oplyst,Ikke oplyst
345,409,Gunner,Poulsen,M,1965-01-19T00:00:00,F,Offentligt ansat,Seminaruddannelse
346,548,Hans Christian,Schmidt,M,1953-08-25T00:00:00,V,Ikke oplyst,Ikke oplyst
347,860,Annie,Hagel,F,1950-01-01T00:00:00,Ø,Ikke oplyst,Ikke oplyst
348,800,Thomas Skriver,Jensen,M,1996-03-27T00:00:00,A,Privat ansat/selvstændig,Erhvervsuddannelse
349,1015,Sadek,Al-Amood,M,1999-12-25T00:00:00,F,Byråds- eller regionsrådsmedlem,Bachelor-/diplomuddannelse
350,528,Marianne,Lynghøj,F,1988-03-31T00:00:00,V,Privat ansat/selvstændig,Kandidat-/masteruddannelse
351,533,Ditte,Rust,F,1984-08-23T00:00:00,V,Offentligt ansat,Kandidat-/masteruddannelse
352,729,Nikolaj,Vang,M,1977-11-07T00:00:00,Æ,Privat ansat/selvstændig,Seminaruddannelse
353,653,Susanne,Eilersen,F,1964-01-01T00:00:00,O,Ikke oplyst,Ikke oplyst
354,669,Marianne,Karlberg,F,1963-12-11T00:00:00,Q,Privat ansat/selvstændig,Kandidat-/masteruddannelse
355,636,Gert,Løfgren,M,1965-01-01T00:00:00,O,Ikke oplyst,Ikke oplyst
356,569,Heidi,Bank,F,1972-08-01T00:00:00,V,Folketingsmedlem,Erhvervsuddannelse
357,927,Søren Lydeking,Pedersen,M,1984-10-02T00:00:00,K,Offentligt ansat,Kandidat-/masteruddannelse
358,276,Victoria,Velásquez,F,1991-07-18T00:00:00,Ø,Folketingsmedlem,Kandidat-/masteruddannelse
359,311,Carsten,Bach,M,1975-12-09T00:00:00,I,Privat ansat/selvstændig,Kandidat-/masteruddannelse
360,141,Birgitte,Klippert,F,1985-09-16T00:00:00,C,Leder,Bachelor-/diplomuddannelse
361,660,Nour El,Zeftawy,F,1998-01-01T00:00:00,Q,Ikke oplyst,Ikke oplyst
362,793,Kasper,Roug,M,1979-06-06T00:00:00,A,Folketingsmedlem,Kandidat-/masteruddannelse
363,105,Søren,Vanting,M,1972-07-22T00:00:00,C,Privat ansat/selvstændig,Gymnasial uddannelse
364,1021,Sara Hvidbak,Grouleff,F,1989-03-30T00:00:00,Q,Studerende,Gymnasial uddannelse
365,241,Line Krogh,Lay,F,1972-02-24T00:00:00,B,Offentligt ansat,Bachelor-/diplomuddannelse
366,524,Preben Bang,Henriksen,M,1954-02-11T00:00:00,V,Folketingsmedlem,Kandidat-/masteruddannelse
367,661,Niko,Grünfeld,M,1975-03-13T00:00:00,Q,Privat ansat/selvstændig,Bachelor-/diplomuddannelse
368,1137,Viola Kirkegaard,Kräge,F,2002-01-01T00:00:00,Q,Ikke oplyst,Ikke oplyst
369,114,Jakob Axel,Nielsen,M,1967-04-12T00:00:00,C,Leder,Kandidat-/masteruddannelse
370,634,Dorthe,Ullemose,F,1964-01-01T00:00:00,O,Ikke oplyst,Ikke oplyst
371,97,Lotte Friis,Böing,F,1993-01-09T00:00:00,C,Privat ansat/selvstændig,Bachelor-/diplomuddannelse
372,411,Lars,Olesen,M,1978-03-01T00:00:00,F,Offentligt ansat,Bachelor-/diplomuddannelse
373,360,Steffen,Frølund,M,1984-07-15T00:00:00,I,Privat ansat/selvstændig,Kandidat-/masteruddannelse
374,538,Louise Schack,Elholm,F,1977-10-26T00:00:00,V,Folketingsmedlem,Kandidat-/masteruddannelse
375,253,Nils,Sjøberg,M,1960-08-04T00:00:00,B,Leder,Kandidat-/masteruddannelse
376,649,Pia,Adelsteen,F,1963-01-01T00:00:00,O,Ikke oplyst,Ikke oplyst
377,460,Cheanne,Nielsen,F,1984-09-12T00:00:00,O,Offentligt ansat,Kandidat-/masteruddannelse
378,686,Jens,Skov,M,1966-11-12T00:00:00,F,Privat ansat/selvstændig,Kandidat-/masteruddannelse
379,61,Laura,Lindahl,F,1983-07-06T00:00:00,C,Leder,Kandidat-/masteruddannelse
380,756,Mattias,Tesfaye,M,1981-03-31T00:00:00,A,Minister,Erhvervsuddannelse
381,676,Alexander Bruhn,Skjøth,M,1980-06-14T00:00:00,F,Udenfor arbejdsmarkedet,Gymnasial uddannelse
382,836,Danny,Malkowski,M,1984-09-26T00:00:00,I,Privat ansat/selvstændig,Kandidat-/masteruddannelse
383,822,Bjørn Bøje,Brandenborg,M,1991-12-10T00:00:00,A,Folketingsmedlem,Bachelor-/diplomuddannelse
384,916,Poul Harald,Holm,M,1974-06-21T00:00:00,K,Offentligt ansat,Bachelor-/diplomuddannelse
385,594,Johan,Kahl,M,1997-07-22T00:00:00,M,Studerende,Bachelor-/diplomuddannelse
386,3,Hans,Fonsbøl,M,1945-03-31T00:00:00,Å,Privat ansat/selvstændig,Kandidat-/masteruddannelse
387,221,Esat,Sentürk,M,1989-05-18T00:00:00,B,Offentligt ansat,Bachelor-/diplomuddannelse
388,603,Lars Philipsen,Prahm,M,1944-05-01T00:00:00,M,Leder,Ph.d.-uddannelse
389,807,Morten,Bødskov,M,1970-05-01T00:00:00,A,Minister,Bachelor-/diplomuddannelse
390,483,Morten,Messerschmidt,M,1980-11-13T00:00:00,O,Partileder,Kandidat-/masteruddannelse
391,217,Daniel Nyboe,Andersen,M,1977-08-14T00:00:00,B,Privat ansat/selvstændig,Bachelor-/diplomuddannelse
392,551,Niels Henning,Bladt,M,1988-03-17T00:00:00,V,Privat ansat/selvstændig,Kandidat-/masteruddannelse
393,633,Danny,Rosenkilde,M,1966-06-07T00:00:00,O,Privat ansat/selvstændig,Grundskole
394,613,Nanna W.,Gotfredsen,F,1969-03-11T00:00:00,M,Privat ansat/selvstændig,Kandidat-/masteruddannelse
395,236,Kathrine,Olldag,F,1972-12-20T00:00:00,B,Folketingsmedlem,Kandidat-/masteruddannelse
396,545,Chris Borup,Preuss,M,1992-08-22T00:00:00,V,Privat ansat/selvstændig,Bachelor-/diplomuddannelse
397,517,Ricki,Vejsmose,M,1975-06-20T00:00:00,V,Privat ansat/selvstændig,Ikke oplyst
398,29,Ole Dupont,Kofod,M,1971-09-02T00:00:00,Å,Privat ansat/selvstændig,Kandidat-/masteruddannelse
399,65,Tina Cartey,Hansen,F,1978-06-07T00:00:00,C,Privat ansat/selvstændig,Bachelor-/diplomuddannelse
400,1022,Ali,Khatib,M,1995-01-28T00:00:00,Q,Studerende,Kandidat-/masteruddannelse
401,174,Rebecha,Foged,F,1964-01-01T00:00:00,D,Ikke oplyst,Ikke oplyst
402,271,Pelle,Dragsted,M,1975-04-13T00:00:00,Ø,Ikke oplyst,Ikke oplyst
403,1115,Karen Predbjørn,Klarbæk,F,1967-01-01T00:00:00,,Ikke oplyst,Ikke oplyst
404,305,Helena Artmann,Andresen,F,2001-01-01T00:00:00,I,Ikke oplyst,Ikke oplyst
405,752,Camilla,Fabricius,F,1971-10-20T00:00:00,A,Folketingsmedlem,Seminaruddannelse
406,908,Birgit,Jakobsen,F,1964-10-09T00:00:00,K,Offentligt ansat,Bachelor-/diplomuddannelse
407,496,Lars Chr.,Lilleholt,M,1965-03-02T00:00:00,V,Folketingsmedlem,Bachelor-/diplomuddannelse
408,565,Thomas,Danielsen,M,1983-06-24T00:00:00,V,Folketingsmedlem,Erhvervsuddannelse
409,152,Karsten Skov,Petersen,M,1956-04-05T00:00:00,C,Offentligt ansat,Erhvervsuddannelse
410,587,Erick,Thürmer,M,1977-09-29T00:00:00,M,Privat ansat/selvstændig,Gymnasial uddannelse
411,767,Louise,Mehnke,F,1976-10-01T00:00:00,A,Privat ansat/selvstændig,Bachelor-/diplomuddannelse
412,98,Henrik,Sørensen,M,1966-02-23T00:00:00,C,Offentligt ansat,Kandidat-/masteruddannelse
413,351,Sólbjørg,Jakobsen,F,1991-01-01T00:00:00,I,Ikke oplyst,Ikke oplyst
414,839,Martin,Bech,M,1990-07-27T00:00:00,I,Privat ansat/selvstændig,Bachelor-/diplomuddannelse
415,490,Peter,Juel-Jensen,M,1966-05-18T00:00:00,V,Folketingsmedlem,Bachelor-/diplomuddannelse
416,109,Mette,Jensen,F,1968-01-25T00:00:00,C,Privat ansat/selvstændig,Erhvervsuddannelse
417,1028,Per,Olsen,M,1975-01-23T00:00:00,D,Privat ansat/selvstændig,Erhvervsuddannelse
418,602,Lars Løkke,Rasmussen,M,1964-01-01T00:00:00,M,Ikke oplyst,Ikke oplyst
419,931,Ester,Esmarch,F,1974-12-31T00:00:00,K,Offentligt ansat,Bachelor-/diplomuddannelse
420,48,Nicklas,Hakmann,M,1997-03-16T00:00:00,Å,Ordfører for et parti,Seminaruddannelse
421,1089,René,Bredal,M,1961-06-03T00:00:00,V,Offentligt ansat,Bachelor-/diplomuddannelse
422,110,Mia,Tang,F,1972-03-14T00:00:00,C,Privat ansat/selvstændig,Kandidat-/masteruddannelse
423,901,Mathias,Christiansen,M,1980-01-01T00:00:00,Ø,Privat ansat/selvstændig,Bachelor-/diplomuddannelse
424,1069,Erling,Præstekjær,M,1967-12-08T00:00:00,O,Privat ansat/selvstændig,Grundskole
425,462,René,Christensen,M,1970-10-31T00:00:00,O,Folketingsmedlem,Erhvervsuddannelse
426,79,Claus,Dyremose,M,1970-04-26T00:00:00,C,Byråds- eller regionsrådsmedlem,Bachelor-/diplomuddannelse
427,648,Nana,Harring,F,1998-05-30T00:00:00,O,Offentligt ansat,Bachelor-/diplomuddannelse
428,1079,Kim,Hjerrild,M,1960-09-04T00:00:00,Å,Privat ansat/selvstændig,Kandidat-/masteruddannelse
429,1027,Tom,Gillesberg,M,1964-06-30T00:00:00,,Privat ansat/selvstændig,Gymnasial uddannelse
430,125,Emil Holbech,Hansen,M,2002-03-15T00:00:00,C,Privat ansat/selvstændig,Gymnasial uddannelse
431,722,Lone,Glarbo,F,1965-08-15T00:00:00,Æ,Privat ansat/selvstændig,Bachelor-/diplomuddannelse
432,1091,Anette Jensen,Smith,F,1972-04-11T00:00:00,Å,Privat ansat/selvstændig,Bachelor-/diplomuddannelse
433,890,Otto,Mortensen,M,2002-10-04T00:00:00,Ø,Studerende,Gymnasial uddannelse
434,429,Henning,Jørgensen,M,1954-01-01T00:00:00,F,Ikke oplyst,Ikke oplyst
435,491,Araz,Khan,M,1981-10-28T00:00:00,V,Ordfører for et parti,Bachelor-/diplomuddannelse
436,115,Lene,Burchardt,F,1967-07-13T00:00:00,C,Privat ansat/selvstændig,Kandidat-/masteruddannelse
437,625,Henrik,Frandsen,M,1961-02-08T00:00:00,M,Privat ansat/selvstændig,Erhvervsuddannelse
438,150,Steffen Peter,Hansen,M,1986-07-27T00:00:00,C,Privat ansat/selvstændig,Erhvervsuddannelse
439,658,Rashid,Ali,M,1984-08-04T00:00:00,Q,Privat ansat/selvstændig,Bachelor-/diplomuddannelse
440,1006,Claus,Bedemann,M,1960-12-01T00:00:00,D,Byråds- eller regionsrådsmedlem,Erhvervsuddannelse
441,323,Louise,Brown,F,1980-10-15T00:00:00,I,Leder,Bachelor-/diplomuddannelse
442,573,Michael Aastrup,Jensen,M,1976-03-16T00:00:00,V,Folketingsmedlem,Bachelor-/diplomuddannelse
443,772,Jeppe,Bruus,M,1978-04-20T00:00:00,A,Minister,Kandidat-/masteruddannelse
444,338,Søren,Schmidt-Andersen,M,2001-02-15T00:00:00,I,Studerende,Bachelor-/diplomuddannelse
445,350,Christian Riegels,Hjorth,M,1981-05-06T00:00:00,I,Leder,Kandidat-/masteruddannelse
446,655,Elise,Bjerkrheim,F,1974-06-18T00:00:00,Q,Privat ansat/selvstændig,Kandidat-/masteruddannelse
447,748,Morten,Ryom,M,1992-01-02T00:00:00,A,Privat ansat/selvstændig,Erhvervsuddannelse
448,256,Pia Britt,Elberg,F,1968-04-11T00:00:00,B,Privat ansat/selvstændig,Kandidat-/masteruddannelse
449,1128,Nicholas Nyrop,Vinthen,M,2001-01-01T00:00:00,Q,Ikke oplyst,Ikke oplyst
450,39,Troels Christian,Jakobsen,M,1969-10-15T00:00:00,Å,Ordfører for et parti,Erhvervsuddannelse
451,218,Dorthe,Kerschus,F,1979-08-30T00:00:00,B,Leder,Ikke oplyst
452,314,Frederik Gottenborg,Jacobsen,M,1999-08-25T00:00:00,I,Studerende,Erhvervsuddannelse
453,242,Lotte,Rod,F,1985-06-10T00:00:00,B,Folketingsmedlem,Kandidat-/masteruddannelse
454,359,Ronny Van,Tieu,M,1973-03-23T00:00:00,I,Offentligt ansat,Bachelor-/diplomuddannelse
455,1000,Berit Naomi,Skjernaa,F,1974-09-29T00:00:00,Å,Privat ansat/selvstændig,Ph.d.-uddannelse
456,939,Bolette Von,Westphal,F,1975-04-13T00:00:00,K,Ikke oplyst,Ikke oplyst
457,869,Magnus Fage,Gislason,M,2003-12-05T00:00:00,Ø,Studerende,Grundskole
458,560,Kristian Pihl,Lorentzen,M,1961-01-01T00:00:00,V,Folketingsmedlem,Gymnasial uddannelse
459,523,Phillip,Sperling,M,1997-03-15T00:00:00,V,Offentligt ansat,Kandidat-/masteruddannelse
460,42,Annika,Martins,F,1973-01-01T00:00:00,Å,Udenfor arbejdsmarkedet,Bachelor-/diplomuddannelse
461,14,Jens,Harder,M,1980-09-18T00:00:00,Å,Privat ansat/selvstændig,Erhvervsuddannelse
462,118,Tobias,Bennedsen,M,1986-04-14T00:00:00,C,Offentligt ansat,Bachelor-/diplomuddannelse
463,81,Camillo,Krog,M,1977-09-28T00:00:00,C,Privat ansat/selvstændig,Erhvervsuddannelse
464,137,Trine Trærup,Roungkvist,F,1992-11-12T00:00:00,C,Privat ansat/selvstændig,Kandidat-/masteruddannelse
465,1065,Sascha,Faxe,F,1971-08-04T00:00:00,Å,Privat ansat/selvstændig,Kandidat-/masteruddannelse
466,216,Clara,Halvorsen,F,1991-12-27T00:00:00,B,Privat ansat/selvstændig,Kandidat-/masteruddannelse
467,1029,Klaus,Mygind,M,1955-07-30T00:00:00,F,Byråds- eller regionsrådsmedlem,Seminaruddannelse
468,215,Christina,Thorholm,F,1964-08-11T00:00:00,B,Folketingsmedlem,Bachelor-/diplomuddannelse
469,1075,Per Michael,Hauritz,M,1961-01-01T00:00:00,O,Ikke oplyst,Ikke oplyst
470,892,Vibeke Syppli,Enrum,F,1948-02-28T00:00:00,Ø,Offentligt ansat,Kandidat-/masteruddannelse
471,805,Per,Stefansen,M,1967-01-01T00:00:00,A,Ikke oplyst,Ikke oplyst
472,43,Mette,Bram,F,1964-09-26T00:00:00,Å,Ordfører for et parti,Kandidat-/masteruddannelse
473,828,Niels Ole,Beck,M,1957-03-14T00:00:00,A,Offentligt ansat,Seminaruddannelse
474,6,Ditte Madvig,Evald,F,1979-12-08T00:00:00,Å,Leder,Kandidat-/masteruddannelse
475,726,Bent Juul,Sørensen,M,1958-11-26T00:00:00,Æ,Privat ansat/selvstændig,Erhvervsuddannelse
476,364,Marianne,Porsborg,F,1969-08-02T00:00:00,I,Privat ansat/selvstændig,Kandidat-/masteruddannelse
477,529,Sophie,Løhde,F,1983-09-11T00:00:00,V,Folketingsmedlem,Bachelor-/diplomuddannelse
478,511,Casper,Pedersen,M,1994-07-08T00:00:00,V,Privat ansat/selvstændig,Kandidat-/masteruddannelse
479,300,Flemming,Sørensen,M,1955-01-01T00:00:00,I,Offentligt ansat,Ikke oplyst
480,751,Nicolai,Wammen,M,1971-02-07T00:00:00,A,Folketingsmedlem,Kandidat-/masteruddannelse
481,50,Nanna,Høyrup,F,1979-04-26T00:00:00,Å,Privat ansat/selvstændig,Bachelor-/diplomuddannelse
482,117,Emma Juul,Hansen,F,2000-01-11T00:00:00,C,Studerende,Bachelor-/diplomuddannelse
483,942,Mirjam Fibiger,Olesen,F,1979-05-06T00:00:00,K,Leder,Bachelor-/diplomuddannelse
484,287,Lisbeth,Torfing,F,1987-07-12T00:00:00,Ø,Byråds- eller regionsrådsmedlem,Ph.d.-uddannelse
485,290,Ludmila Plenge,Schütt,F,2002-08-27T00:00:00,Ø,Privat ansat/selvstændig,Gymnasial uddannelse
486,972,H.C.,Wulff,M,1961-02-20T00:00:00,M,Privat ansat/selvstændig,Bachelor-/diplomuddannelse
487,259,Ruben,Kidde,M,1986-08-28T00:00:00,B,Byråds- eller regionsrådsmedlem,Kandidat-/masteruddannelse
488,716,Betina,Kastbjerg,F,1971-11-25T00:00:00,Æ,Privat ansat/selvstændig,Gymnasial uddannelse
489,959,Vivian Lindberg,Larsen,F,1966-04-20T00:00:00,Æ,Privat ansat/selvstændig,Erhvervsuddannelse
490,1087,Niels,Ebbesen,M,1947-01-01T00:00:00,B,Ikke oplyst,Ikke oplyst
491,802,Pernille,Rosenkrantz-Theil,F,1977-01-17T00:00:00,A,Minister,Bachelor-/diplomuddannelse
492,192,John,Bjerg,M,1964-09-24T00:00:00,D,Privat ansat/selvstændig,Erhvervsuddannelse
493,830,Birgitte,Vind,F,1965-08-13T00:00:00,A,Folketingsmedlem,Seminaruddannelse
494,23,Lars,Holstein,M,1963-09-23T00:00:00,Å,Privat ansat/selvstændig,Gymnasial uddannelse
495,920,Karlo,Brondbjerg,M,1961-04-07T00:00:00,K,Ordfører for et parti,Bachelor-/diplomuddannelse
496,775,Jesper,Petersen,M,1981-08-25T00:00:00,A,Minister,Bachelor-/diplomuddannelse
497,1042,Torben,Bundgaard,M,1948-01-01T00:00:00,K,Ikke oplyst,Ikke oplyst
498,971,Kenneth Bjerg,Andersen,M,1986-01-10T00:00:00,M,Offentligt ansat,Bachelor-/diplomuddannelse
499,1121,Lars,Dohn,M,1950-01-01T00:00:00,Ø,Ikke oplyst,Ikke oplyst
500,161,Ulla,Kokfelt,F,1973-01-01T00:00:00,D,Byråds- eller regionsrådsmedlem,Ph.d.-uddannelse
501,696,Marianne,Bigum,F,1983-04-10T00:00:00,F,Offentligt ansat,Ph.d.-uddannelse
502,1093,Mette,Rahbek,F,1976-01-01T00:00:00,Å,Ikke oplyst,Ikke oplyst
503,424,Meritta,Bjerregaard,F,1975-10-28T00:00:00,F,Privat ansat/selvstændig,Bachelor-/diplomuddannelse
504,983,Clara,Malmqvist,F,1995-11-20T00:00:00,I,Ikke oplyst,Ikke oplyst
505,727,Jens Henrik W. Thulesen,Dahl,M,1961-07-20T00:00:00,Æ,Folketingsmedlem,Kandidat-/masteruddannelse
506,882,Stine Ry,Andersen,F,2000-01-17T00:00:00,Ø,Studerende,Gymnasial uddannelse
507,893,Torsten,Ringgaard,M,1976-06-04T00:00:00,Ø,Privat ansat/selvstændig,Gymnasial uddannelse
508,897,Sarah,Nørris,F,1979-01-18T00:00:00,Ø,Ikke oplyst,Ikke oplyst
509,637,Jannie,Bøgh,F,1979-12-10T00:00:00,O,Ikke oplyst,Bachelor-/diplomuddannelse
510,227,Jacob,Netteberg,M,1970-11-09T00:00:00,B,Privat ansat/selvstændig,Bachelor-/diplomuddannelse
511,386,Peter,Westermann,M,1985-06-01T00:00:00,F,Byråds- eller regionsrådsmedlem,Kandidat-/masteruddannelse
512,308,Carsten,Andersen,M,1978-08-10T00:00:00,I,Privat ansat/selvstændig,Bachelor-/diplomuddannelse
513,28,Henrik,Boye,M,1956-08-08T00:00:00,Å,Udenfor arbejdsmarkedet,Kandidat-/masteruddannelse
514,903,Helene Hellesøe,Appel,F,1986-11-10T00:00:00,Ø,Offentligt ansat,Kandidat-/masteruddannelse
515,1084,Mikael,Winther,M,1975-01-01T00:00:00,Å,Ikke oplyst,Ikke oplyst
516,132,Lise,Bertelsen,F,1975-09-08T00:00:00,C,Byråds- eller regionsrådsmedlem,Kandidat-/masteruddannelse
517,779,Mogens,Jensen,M,1963-10-31T00:00:00,A,Folketingsmedlem,Gymnasial uddannelse
518,554,Tilde Holch,Duedahl,F,1980-02-20T00:00:00,V,Offentligt ansat,Erhvervsuddannelse
519,913,Per,Kristensen,M,1957-01-01T00:00:00,K,Ikke oplyst,Ikke oplyst
520,250,Michael,Rachlin,M,1970-01-15T00:00:00,B,Privat ansat/selvstændig,Bachelor-/diplomuddannelse
521,325,Lisa,Perkins,F,1991-04-19T00:00:00,I,Udenfor arbejdsmarkedet,Gymnasial uddannelse
522,1105,Frederik,Madsen,M,1943-01-01T00:00:00,Ø,Ikke oplyst,Ikke oplyst
523,258,Rebecca,Johansson,F,2001-01-10T00:00:00,B,Studerende,Bachelor-/diplomuddannelse
524,355,Michel,Thrysøe,M,1976-12-14T00:00:00,I,Privat ansat/selvstændig,Kandidat-/masteruddannelse
525,657,Daniel,Tomicic,M,1996-01-01T00:00:00,Q,Studerende,Kandidat-/masteruddannelse
526,112,Mikkel,Højsleth,M,1984-07-08T00:00:00,C,Privat ansat/selvstændig,Gymnasial uddannelse
527,211,Charlotte,Burgess,F,1976-01-01T00:00:00,B,Ikke oplyst,Ikke oplyst
528,168,Tonny,Pedersen,M,1973-08-23T00:00:00,D,Offentligt ansat,Bachelor-/diplomuddannelse
529,825,Simon,Kollerup,M,1986-05-20T00:00:00,A,Minister,Kandidat-/masteruddannelse
530,416,Kirsten Normann,Andersen,F,1962-04-28T00:00:00,F,Folketingsmedlem,Erhvervsuddannelse
531,590,Henrik Rejnholt,Andersen,M,1977-10-01T00:00:00,M,Privat ansat/selvstændig,Erhvervsuddannelse
532,209,Brian,Køster,M,1977-10-05T00:00:00,B,Privat ansat/selvstændig,Ph.d.-uddannelse
533,292,Louis,Jacobsen,M,1985-04-13T00:00:00,Ø,Privat ansat/selvstændig,Erhvervsuddannelse
534,1127,Millah,Kongsbach,F,1987-01-01T00:00:00,,Ikke oplyst,Ikke oplyst
535,842,Karsten,Byrgesen,M,1955-09-07T00:00:00,D,Leder,Bachelor-/diplomuddannelse
536,275,Rosa,Lund,F,1986-12-04T00:00:00,Ø,Folketingsmedlem,Kandidat-/masteruddannelse
537,688,Jonas Hulgaard,Ammundsen,M,1996-04-14T00:00:00,F,Ikke oplyst,Ikke oplyst
538,928,Johnnie Vang,Gregersen,M,1963-03-19T00:00:00,K,Privat ansat/selvstændig,Seminaruddannelse
539,111,Lene Brix Kjelgaard,Jensen,F,1958-05-13T00:00:00,C,Offentligt ansat,Bachelor-/diplomuddannelse
540,938,Jacob,Bang,M,1963-05-17T00:00:00,K,Privat ansat/selvstændig,Erhvervsuddannelse
541,414,Charlotte,Vindeløv,F,1970-09-22T00:00:00,F,Offentligt ansat,Bachelor-/diplomuddannelse
542,950,Henrik,Hjortshøj,M,1990-09-22T00:00:00,K,Privat ansat/selvstændig,Kandidat-/masteruddannelse
543,44,Christina,Olumeko,F,1996-11-26T00:00:00,Å,Studerende,Kandidat-/masteruddannelse
544,208,Bjarne,Lastein,M,1966-02-24T00:00:00,B,Privat ansat/selvstændig,Kandidat-/masteruddannelse
545,329,Steffen,Jespersen,M,1997-03-24T00:00:00,I,Privat ansat/selvstændig,Erhvervsuddannelse
546,992,Jarl,Matthiesen,M,1950-01-01T00:00:00,V,Ikke oplyst,Ikke oplyst
547,200,Nicolaj Holm,Pedersen,M,2000-08-11T00:00:00,D,Privat ansat/selvstændig,Erhvervsuddannelse
548,76,Henriette,Søvind,F,1971-07-10T00:00:00,C,Privat ansat/selvstændig,Erhvervsuddannelse
549,1130,Rikke,Pedersen,F,1973-01-01T00:00:00,M,Ikke oplyst,Ikke oplyst
550,1077,Sabine,Lyngberg,F,1997-01-01T00:00:00,O,Ikke oplyst,Ikke oplyst
551,373,Lisbeth,Bech-Nielsen,F,1983-01-01T00:00:00,F,Folketingsmedlem,Kandidat-/masteruddannelse
552,1113,Jette,Møller,F,1966-01-01T00:00:00,,Ikke oplyst,Ikke oplyst
