,ID,first_name,last_name,gender,birth,party,profession,education
637,304-carl-andersen,Carl,Andersen,M,1995-01-27T00:00:00,I,Privat ansat/selvstændig,Kandidat-/masteruddannelse
638,74-egil-fabritius-hulgaard,Egil Fabritius,Hulgaard,M,1962-03-30T00:00:00,C,Privat ansat/selvstændig,Ph.d.-uddannelse
639,515-lennart-hartmann-nielsen,Lennart Hartmann,Nielsen,M,1963-02-25T00:00:00,V,Privat ansat/selvstændig,Erhvervsuddannelse
640,453-kenneth-fredslund-petersen,Kenneth Fredslund,Petersen,M,1965-03-24T00:00:00,Æ,Privat ansat/selvstændig,10. klasse
641,332-silke-anna-hein,Silke Anna,Hein,F,2000-08-12T00:00:00,I,Studerende,Bachelor-/diplomuddannelse
642,316-kennet-kolby,Kennet,Kolby,M,1976-03-30T00:00:00,I,Privat ansat/selvstændig,Erhvervsuddannelse
643,537-ken-kristensen,Ken,Kristensen,M,1972-10-07T00:00:00,V,Offentligt ansat,Gymnasial uddannelse
644,505-linea-soegaard-lidell,Linea,Søgaard-Lidell,F,1987-03-30T00:00:00,V,Europa-Parlamentariker,Kandidat-/masteruddannelse
645,207-bjarne-axelsen,Bjarne,Axelsen,M,1974-09-11T00:00:00,B,Offentligt ansat,Bachelor-/diplomuddannelse
646,400-michael-graakjaer,Michael,Graakjær,M,1960-10-18T00:00:00,F,Privat ansat/selvstændig,Erhvervsuddannelse
647,796-magnus-johannes-heunicke,Magnus Johannes,Heunicke,M,1975-01-28T00:00:00,A,Minister,Bachelor-/diplomuddannelse
648,953-henrik-engelbrekt-refshauge,Henrik Engelbrekt,Refshauge,M,1970-11-29T00:00:00,K,Leder,Kandidat-/masteruddannelse
649,891-miralem-garagic,Miralem,Garagic,M,1980-01-01T00:00:00,Ø,Ikke oplyst,Ikke oplyst
650,977-morten-vehl,Morten,Vehl,M,1974-04-01T00:00:00,Æ,Privat ansat/selvstændig,Kandidat-/masteruddannelse
651,774-thorkild-holmboe-hay,Thorkild,Holmboe-Hay,M,1965-01-14T00:00:00,A,Privat ansat/selvstændig,Kandidat-/masteruddannelse
652,710-keld-marstrand-wang,Keld Marstrand,Wang,M,1980-07-16T00:00:00,B,Offentligt ansat,Bachelor-/diplomuddannelse
653,133-michael-norup,Michael,Norup,M,1970-11-22T00:00:00,C,Privat ansat/selvstændig,Gymnasial uddannelse
654,396-jacob-mark,Jacob,Mark,M,1991-10-16T00:00:00,F,Folketingsmedlem,Bachelor-/diplomuddannelse
655,254-ole-lynggaard-joergensen,Ole Lynggaard,Jørgensen,M,1955-05-17T00:00:00,B,Udenfor arbejdsmarkedet,Bachelor-/diplomuddannelse
656,600-kristian-klarskov,Kristian,Klarskov,M,1975-10-30T00:00:00,M,Privat ansat/selvstændig,Gymnasial uddannelse
657,739-lars-bregbak,Lars,Bregnbak,M,1963-07-27T00:00:00,Æ,Privat ansat/selvstændig,10. klasse
658,270-zenia-stampe,Zenia,Stampe,F,1979-03-30T00:00:00,B,Folketingsmedlem,Kandidat-/masteruddannelse
659,813-dorthe-hindborg,Dorthe,Hindborg,F,1968-01-01T00:00:00,A,Ikke oplyst,Ikke oplyst
660,1090-joergen-eirfeldt,Jørgen,Eirfeldt,M,1954-01-01T00:00:00,V,Ikke oplyst,Ikke oplyst
661,535-jacob-jensen,Jacob,Jensen,M,1973-05-26T00:00:00,V,Folketingsmedlem,Kandidat-/masteruddannelse
662,616-peter-have,Peter,Have,M,1963-09-25T00:00:00,M,Privat ansat/selvstændig,Erhvervsuddannelse
663,915-jens-kristian-nielsen,Jens Kristian,Nielsen,M,1968-12-08T00:00:00,K,Privat ansat/selvstændig,Ikke oplyst
664,19-stine-isaksen,Stine,Isaksen,F,1977-01-17T00:00:00,Å,Offentligt ansat,Kandidat-/masteruddannelse
665,383-vivi-noer-jacobsen,Vivi Nør,Jacobsen,F,1976-07-05T00:00:00,F,Privat ansat/selvstændig,Kandidat-/masteruddannelse
666,70-katarina-ammitzboell,Katarina,Ammitzbøll,F,1969-07-15T00:00:00,C,Folketingsmedlem,Kandidat-/masteruddannelse
667,910-gunnar-bjoern-thomsen,Gunnar Bjørn,Thomsen,M,1957-02-08T00:00:00,K,Privat ansat/selvstændig,Erhvervsuddannelse
668,1052-mette-skamris,Mette,Skamris,F,1983-08-02T00:00:00,Å,Offentligt ansat,Kandidat-/masteruddannelse
669,706-soeren-lahn-sloth,Søren Lahn,Sloth,M,1990-04-05T00:00:00,F,Offentligt ansat,Kandidat-/masteruddannelse
670,381-serdal-benli,Serdal,Benli,M,1979-02-02T00:00:00,F,Leder,Kandidat-/masteruddannelse
671,188-lars-boje-mathiesen,Lars Boje,Mathiesen,M,1975-01-01T00:00:00,D,Ikke oplyst,Ikke oplyst
672,673-jens-lundager,Jens,Lundager,M,1967-02-03T00:00:00,D,Privat ansat/selvstændig,Erhvervsuddannelse
673,248-mia-nybo-jensen,Mia,Nybo,F,1989-05-05T00:00:00,B,Privat ansat/selvstændig,Kandidat-/masteruddannelse
674,415-charlotte-broman-moelbaek,Charlotte Broman,Mølbæk,F,1977-11-29T00:00:00,F,Folketingsmedlem,Bachelor-/diplomuddannelse
675,745-steen-frandsen,Steen,Frandsen,M,1961-06-18T00:00:00,A,Privat ansat/selvstændig,Kandidat-/masteruddannelse
676,878-aksel-rosager-johansen,Aksel Rosager,Johansen,M,1991-07-23T00:00:00,Ø,Offentligt ansat,Kandidat-/masteruddannelse
677,349-claus-willen,Claus,Willén,M,1963-01-15T00:00:00,I,Privat ansat/selvstændig,Bachelor-/diplomuddannelse
678,124-anders-johansson,Anders,Johansson,M,1981-03-09T00:00:00,C,Leder,Bachelor-/diplomuddannelse
679,526-hans-andersen,Hans,Andersen,M,1974-11-01T00:00:00,V,Folketingsmedlem,Kandidat-/masteruddannelse
680,761-anders-kronborg,Anders,Kronborg,M,1982-03-18T00:00:00,A,Folketingsmedlem,Bachelor-/diplomuddannelse
681,1032-brian-lyck-joergensen,Brian Lyck,Jørgensen,M,1982-08-19T00:00:00,O,Byråds- eller regionsrådsmedlem,Erhvervsuddannelse
682,783-kaare-dybvad,Kaare Dybvad,Bek,M,1984-08-05T00:00:00,A,Minister,Kandidat-/masteruddannelse
683,54-irina-bjoernoe,Irina,Bjørnø,F,1959-01-16T00:00:00,Å,Udenfor arbejdsmarkedet,Ph.d.-uddannelse
684,623-ulf-helgstrand,Ulf,Helgstrand,M,1980-02-01T00:00:00,M,Offentligt ansat,Ph.d.-uddannelse
685,307-tobias-pagh,Tobias,Pagh,M,2002-02-23T00:00:00,I,Studerende,Bachelor-/diplomuddannelse
686,335-steffen-larsen,Steffen,Larsen,M,1983-12-05T00:00:00,I,Privat ansat/selvstændig,Erhvervsuddannelse
687,818-benny-engelbrecht,Benny,Engelbrecht,M,1970-08-04T00:00:00,A,Folketingsmedlem,Grundskole
688,721-linda-englyst,Linda,Englyst,F,1974-02-09T00:00:00,Æ,Privat ansat/selvstændig,Ph.d.-uddannelse
689,1002-line-aaen,Line,Aaen,F,1965-03-04T00:00:00,Å,Offentligt ansat,Kandidat-/masteruddannelse
690,619-rasmus-skindbjerg-hinrichs,Rasmus Skindbjerg,Hinrichs,M,1987-05-28T00:00:00,M,Privat ansat/selvstændig,Bachelor-/diplomuddannelse
691,872-charlotte-kold,Charlotte,Lindberg,F,1987-07-30T00:00:00,Ø,Offentligt ansat,Bachelor-/diplomuddannelse
692,1031-martin-kelleher-petersen,Martin,Kelleher-Petersen,M,1985-04-15T00:00:00,Å,Privat ansat/selvstændig,Erhvervsuddannelse
693,51-maud-margrethe-pedersen,Maud Margrethe,Pedersen,F,1962-12-30T00:00:00,Å,Privat ansat/selvstændig,Seminaruddannelse
694,230-jeppe-trolle,Jeppe,Trolle,M,1969-05-28T00:00:00,B,Byråds- eller regionsrådsmedlem,Kandidat-/masteruddannelse
695,773-frederik-valdemar-broendahl-enevoldsen,Frederik,Enevoldsen,M,1996-11-27T00:00:00,A,Privat ansat/selvstændig,Gymnasial uddannelse
696,687-john-hyrup-jensen,John Hyrup,Jensen,M,1958-08-23T00:00:00,F,Offentligt ansat,Bachelor-/diplomuddannelse
697,933-eva-skade-rasmussen,Eva Skade,Rasmussen,F,1971-01-01T00:00:00,K,Ikke oplyst,Ikke oplyst
698,562-lone-kastberg,Lone,Kastberg,F,1966-01-01T00:00:00,V,Ikke oplyst,Ikke oplyst
699,103-per-urban-olsen,Per Urban,Olsen,M,1961-08-20T00:00:00,C,Privat ansat/selvstændig,Erhvervsuddannelse
700,691-katrine-wulff,Katrine,Wulff,F,1981-05-29T00:00:00,F,Offentligt ansat,Bachelor-/diplomuddannelse
701,961-pia-offer-madsen,Pia Offer,Madsen,F,1973-07-11T00:00:00,V,Byråds- eller regionsrådsmedlem,Bachelor-/diplomuddannelse
702,518-anita-lilholt,Anita,Lilholt,F,1980-01-01T00:00:00,V,Ikke oplyst,Ikke oplyst
703,46-sidse-dyekjaer,Sidsel,Dyekjær,F,1962-10-16T00:00:00,Å,Privat ansat/selvstændig,Kandidat-/masteruddannelse
704,762-kim-eskesen,Kim,Eskesen,M,1978-05-12T00:00:00,A,Offentligt ansat,Erhvervsuddannelse
705,593-jeppe-soee,Jeppe,Søe,M,1971-02-19T00:00:00,M,Privat ansat/selvstændig,Gymnasial uddannelse
706,294-sandra-elisabeth-skalvig,Sandra Elisabeth,Skalvig,F,1990-10-09T00:00:00,I,Offentligt ansat,Bachelor-/diplomuddannelse
707,431-line-petersen,Line,Petersen,F,1992-02-28T00:00:00,F,Privat ansat/selvstændig,Bachelor-/diplomuddannelse
708,690-karin-nissen,Karin B,Nissen,F,1973-03-14T00:00:00,F,Privat ansat/selvstændig,Kandidat-/masteruddannelse
709,165-peter-seier-christensen,Peter Seier,Christensen,M,1967-12-30T00:00:00,D,Folketingsmedlem,Ph.d.-uddannelse
710,343-charlotte-nellemann,Charlotte,Nellemann,F,1974-02-25T00:00:00,I,Privat ansat/selvstændig,Bachelor-/diplomuddannelse
711,755-lone-larsen,Lone,Larsen,F,1953-10-21T00:00:00,A,Udenfor arbejdsmarkedet,Erhvervsuddannelse
712,859-thue-lundgaard,Thue,Lundgaard,M,1973-01-01T00:00:00,Ø,Ikke oplyst,Ikke oplyst
713,172-malte-jager,Malte,Jäger,M,2002-07-28T00:00:00,D,Studerende,Bachelor-/diplomuddannelse
714,945-michelle-west,Michelle,West,F,1990-02-22T00:00:00,K,Studerende,Bachelor-/diplomuddannelse
715,219-edris-qasimi,Edris,Qasimi,M,1987-12-04T00:00:00,B,Offentligt ansat,Kandidat-/masteruddannelse
716,749-anna-thusgaard,Anna,Thusgård,F,1996-09-23T00:00:00,A,Studerende,Kandidat-/masteruddannelse
717,246-martin-lidegaard,Martin,Lidegaard,M,1966-12-12T00:00:00,B,Folketingsmedlem,Kandidat-/masteruddannelse
718,17-liselotte-jakobe-lundgaard,Liselotte Jakobe,Lundgaard,F,1976-01-01T00:00:00,Å,Ikke oplyst,Ikke oplyst
719,469-pia-kjaersgaard,Pia,Kjærsgaard,F,1947-02-23T00:00:00,O,Folketingsmedlem,Erhvervsuddannelse
720,845-marcus-danielsson,Marcus,Danielsson,M,1994-08-16T00:00:00,V,Offentligt ansat,Kandidat-/masteruddannelse
721,1026-ida-haubart-lund-larsen,Ida Haubart,Lund-Larsen,F,1992-01-01T00:00:00,Q,Ikke oplyst,Ikke oplyst
722,102-charlotte-green,Charlotte,Green,F,1974-05-06T00:00:00,C,Offentligt ansat,Ph.d.-uddannelse
723,714-lise-bech,Lise,Bech,F,1961-09-16T00:00:00,Æ,Folketingsmedlem,Gymnasial uddannelse
724,952-marcus-sommerbirk,Marcus,Sommerbirk,M,1963-12-18T00:00:00,K,Offentligt ansat,Kandidat-/masteruddannelse
725,59-anders-kroeyer,Anders,Krøyer,M,1985-11-01T00:00:00,C,Privat ansat/selvstændig,Bachelor-/diplomuddannelse
726,443-christian-langballe,Christian,Langballe,M,1967-01-17T00:00:00,O,Offentligt ansat,Kandidat-/masteruddannelse
727,33-kirsten-kock,Kirsten,Kock,F,1969-11-07T00:00:00,Å,Privat ansat/selvstændig,Gymnasial uddannelse
728,319-mikkel-friis-rentzoe-pedersen,Mikkel,Rentzø,M,2001-07-29T00:00:00,I,Privat ansat/selvstændig,Gymnasial uddannelse
729,265-stinus-lindgreen,Stinus,Lindgreen,M,1980-08-09T00:00:00,B,Folketingsmedlem,Ph.d.-uddannelse
730,665-rishigeshan-balachandran,Rishi,Balachandran,M,1991-08-08T00:00:00,Q,Privat ansat/selvstændig,Kandidat-/masteruddannelse
731,499-anders-fausboell,Anders,Fausbøll,M,1976-11-19T00:00:00,V,Privat ansat/selvstændig,Ph.d.-uddannelse
732,330-katrine-daugaard,Katrine,Daugaard,F,1981-10-01T00:00:00,I,Privat ansat/selvstændig,Kandidat-/masteruddannelse
733,331-anders-kirkeby,Anders,Kirkeby,M,1991-06-08T00:00:00,I,Privat ansat/selvstændig,Erhvervsuddannelse
734,380-rasmus-peter-henriksen,Rasmus,Henriksen,M,1984-07-30T00:00:00,F,Ikke oplyst,Ikke oplyst
735,791-bjoern-laursen,Bjørn,Laursen,M,1961-09-22T00:00:00,A,Privat ansat/selvstændig,Erhvervsuddannelse
736,1023-clara-rebecca-svarc,Clara Rebecca,Svarc,F,1991-06-29T00:00:00,Q,Folketingsmedlem,Kandidat-/masteruddannelse
737,542-rasmus-hylleberg,Rasmus,Hylleberg,M,1974-01-19T00:00:00,V,Byråds- eller regionsrådsmedlem,Kandidat-/masteruddannelse
738,1136-tommi-christensen,Tommi,Christensen,M,1951-01-01T00:00:00,A,Ikke oplyst,Ikke oplyst
739,178-kim-andkjaer-doberck,Kim Andkjær,Doberck,M,1979-05-13T00:00:00,D,Privat ansat/selvstændig,Erhvervsuddannelse
740,418-rasmus-nordqvist,Rasmus,Nordqvist,M,1975-07-18T00:00:00,F,Folketingsmedlem,Ikke oplyst
741,1132-stine-zink-kaasgaard,Stine Zink,Kaasgaard,F,1980-01-01T00:00:00,Q,Ikke oplyst,Ikke oplyst
742,82-rune-kristensen,Rune,Kristensen,M,1982-01-01T00:00:00,C,Privat ansat/selvstændig,Kandidat-/masteruddannelse
743,994-jan-bigum-warming,Jan Bigum,Warming,M,1979-12-19T00:00:00,D,Leder,Erhvervsuddannelse
744,1088-finn-hartvig-nielsen,Finn Hartvig,Nielsen,M,1979-10-26T00:00:00,B,Offentligt ansat,Kandidat-/masteruddannelse
745,479-mikkel-dencker,Mikkel,Dencker,M,1975-11-20T00:00:00,O,Privat ansat/selvstændig,Gymnasial uddannelse
746,366-kira-danholm,Kira,Danholm,F,1990-05-15T00:00:00,I,Offentligt ansat,Bachelor-/diplomuddannelse
747,947-rolf-bjerre,Rolf,Bjerre,M,1997-02-03T00:00:00,K,Udenfor arbejdsmarkedet,Kandidat-/masteruddannelse
748,9-mira-issa-bloch,Mira Issa,Bloch,F,1970-05-05T00:00:00,Å,Ordfører for et parti,Bachelor-/diplomuddannelse
749,80-stine-pilt-olsen,Stine Pilt,Olsen,F,1980-01-01T00:00:00,C,Ikke oplyst,Ikke oplyst
750,498-nikolaj-leed-henriksen,Nikolaj Leed,Henriksen,M,1996-09-26T00:00:00,V,Studerende,Kandidat-/masteruddannelse
751,1013-henrik-buchhave,Henrik,Buchhave,M,1962-01-01T00:00:00,V,Ikke oplyst,Ikke oplyst
752,679-christian-mutwa-christensen,Christian Mutwa,Christensen,M,1982-04-17T00:00:00,F,Ikke oplyst,Kandidat-/masteruddannelse
753,626-mike-fonseca,Mike,Fonseca,M,1995-05-01T00:00:00,M,Offentligt ansat,Bachelor-/diplomuddannelse
754,362-lars-hoeyer-holmqvist,Lars Høyer,Holmqvist,M,1978-02-27T00:00:00,I,Offentligt ansat,Kandidat-/masteruddannelse
755,1078-soeren-rasmussen,Søren,Rasmussen,M,1973-01-01T00:00:00,O,Ikke oplyst,Ikke oplyst
756,170-alberte-rasmussen,Alberte,Rasmussen,F,1988-10-30T00:00:00,D,Ikke oplyst,Ikke oplyst
757,1129-rasmus-paludan,Rasmus,Paludan,M,1982-01-01T00:00:00,,Partileder,Kandidat-/masteruddannelse
758,206-birger-nissen,Birger,Nissen,M,1946-05-31T00:00:00,B,Udenfor arbejdsmarkedet,Seminaruddannelse
759,334-sinus-kremmer,Sinus,Kremmer,M,2004-01-01T00:00:00,I,Ikke oplyst,Ikke oplyst
760,345-hira-nadeem,Hira,Nadeem,F,2000-04-28T00:00:00,I,Studerende,Bachelor-/diplomuddannelse
761,49-morten-greve,Morten,Greve,M,1968-01-01T00:00:00,Å,Privat ansat/selvstændig,Kandidat-/masteruddannelse
762,985-ahmet-uzumcu,Ahmet,Üzümcü,M,1987-04-01T00:00:00,Q,Privat ansat/selvstændig,Bachelor-/diplomuddannelse
763,315-svend-stein-olsen,Svend Stein,Olsen,M,2004-01-22T00:00:00,I,Ikke oplyst,Ikke oplyst
764,277-peder-hvelplund,Peder,Hvelplund,M,1967-09-08T00:00:00,Ø,Folketingsmedlem,Bachelor-/diplomuddannelse
765,1010-soeren-gade,Søren,Gade,M,1963-01-27T00:00:00,V,Europa-Parlamentariker,Kandidat-/masteruddannelse
766,1059-kasper-soermer-soerensen,Kasper,Sørmer-Sørensen,M,1989-01-01T00:00:00,O,Ikke oplyst,Ikke oplyst
767,976-henrik-toernqvist-lauridsen,Henrik Tørnqvist,Lauridsen,M,1967-11-17T00:00:00,D,Privat ansat/selvstændig,Gymnasial uddannelse
768,900-jan-filbaert,Jan,Filbært,M,1965-08-08T00:00:00,Ø,Privat ansat/selvstændig,Erhvervsuddannelse
769,902-marianne-mose,Marianne,Mose,F,1978-02-22T00:00:00,Ø,Offentligt ansat,Bachelor-/diplomuddannelse
770,88-brigitte-klintskov-jerkel,Brigitte Klintskov,Jerkel,F,1969-07-21T00:00:00,C,Folketingsmedlem,Bachelor-/diplomuddannelse
771,532-charlotte-bisserup-bechfeldt,Charlotte Bisserup,Bechfeldt,F,1992-02-17T00:00:00,V,Privat ansat/selvstændig,Kandidat-/masteruddannelse
772,631-cecillie-winther-kristensen,Cecilie Winther,Kristensen,F,1994-02-11T00:00:00,O,Ikke oplyst,Ikke oplyst
773,713-kristian-boegsted,Kristian,Bøgsted,M,1982-11-05T00:00:00,Æ,Privat ansat/selvstændig,Erhvervsuddannelse
774,867-anders-pedersen,Anders,Pedersen,M,1993-12-12T00:00:00,Ø,Privat ansat/selvstændig,Erhvervsuddannelse
775,27-simon-nyborg-jensen,Simon Nyborg,Jensen,M,1995-10-31T00:00:00,Å,Studerende,Bachelor-/diplomuddannelse
776,15-mark-jewkes,Mark,Jewkes,M,1963-11-02T00:00:00,Å,Offentligt ansat,Bachelor-/diplomuddannelse
777,1036-liselotte-katarina-rotfeld,Liselotte Katarina,Rotfeld,F,1967-01-01T00:00:00,Å,Ikke oplyst,Ikke oplyst
778,422-bente-refslund,Bente,Refslund,F,1957-04-23T00:00:00,F,Udenfor arbejdsmarkedet,Kandidat-/masteruddannelse
779,190-mikkel-bjoern-soerensen,Mikkel,Bjørn,M,1995-10-19T00:00:00,D,Offentligt ansat,Bachelor-/diplomuddannelse
780,25-anna-astrid-hansen-calero,Anna Astrid,Høy-Nielsen,F,1999-05-21T00:00:00,Å,Studerende,Bachelor-/diplomuddannelse
781,291-tobias-clausen,Tobias,Clausen,M,1986-01-01T00:00:00,Ø,Privat ansat/selvstændig,Kandidat-/masteruddannelse
782,1122-lasse-hjorthoej-jensen,Lasse Hjorthøj,Jensen,M,1995-01-01T00:00:00,F,Ikke oplyst,Ikke oplyst
783,1099-anders-boege,Anders,Bøge,M,1959-01-01T00:00:00,F,Ikke oplyst,Ikke oplyst
784,447-nick-zimmermann,Nick,Zimmermann,M,1994-08-30T00:00:00,O,Offentligt ansat,Erhvervsuddannelse
785,880-susanne-flydtkjaer,Susanne,Flydtkjær,F,1962-12-06T00:00:00,Ø,Udenfor arbejdsmarkedet,Kandidat-/masteruddannelse
786,333-christoffer-overgaard-munk,Christoffer Overgaard,Munk,M,1994-02-20T00:00:00,I,Privat ansat/selvstændig,Ikke oplyst
787,640-lasse-holmqvist,Lasse,Holmqvist,M,1983-01-01T00:00:00,O,Ikke oplyst,Ikke oplyst
788,232-johan-broedsgaard,Johan,Brødsgaard,M,1993-09-22T00:00:00,B,Ikke oplyst,Ikke oplyst
789,814-anne-paulin,Anne,Paulin,F,1988-01-05T00:00:00,A,Folketingsmedlem,Kandidat-/masteruddannelse
790,213-christian-holm-donatzky,Christian Holm,Donatzky,M,1973-05-20T00:00:00,B,Privat ansat/selvstændig,Kandidat-/masteruddannelse
791,926-nanna-bock,Nanna,Bock,F,1950-01-01T00:00:00,K,Ikke oplyst,Ikke oplyst
792,367-josephine-svane,Josephine,Svane,F,2003-01-01T00:00:00,I,Ikke oplyst,Ikke oplyst
793,980-helle-jensen,Helle,Jensen,F,1978-04-11T00:00:00,I,Offentligt ansat,Bachelor-/diplomuddannelse
794,651-signe-vedersoe-keldorff,Signe Vedersø,Keldorff,F,2002-03-18T00:00:00,O,Privat ansat/selvstændig,Gymnasial uddannelse
795,370-carl-valentin-lehrmann,Carl,Valentin,M,1992-03-11T00:00:00,F,Folketingsmedlem,Bachelor-/diplomuddannelse
796,895-victoria-boegh-salo,Victoria Bøgh,Salo,F,1988-09-19T00:00:00,Ø,Privat ansat/selvstændig,Kandidat-/masteruddannelse
797,585-dina-mofidi,Dina,Mofidi,F,1998-01-01T00:00:00,M,Studerende,Kandidat-/masteruddannelse
798,261-samira-nawa,Samira,Nawa,F,1988-03-30T00:00:00,B,Folketingsmedlem,Kandidat-/masteruddannelse
799,1082-rinnie-ilsoee,Rinnie,Ilsøe,F,1979-01-01T00:00:00,Å,Ikke oplyst,Ikke oplyst
800,1054-mette-jeppesen,Mette,Jeppesen,F,1957-02-02T00:00:00,Å,Privat ansat/selvstændig,Kandidat-/masteruddannelse
801,597-kasper-soestroem-muller,Kasper Søstrøm,Müller,M,1986-06-27T00:00:00,M,Privat ansat/selvstændig,Bachelor-/diplomuddannelse
802,267-thomas-rohden,Thomas,Rohden,M,1996-01-31T00:00:00,B,Privat ansat/selvstændig,Bachelor-/diplomuddannelse
803,781-flemming-moeller-mortensen,Flemming Møller,Mortensen,M,1963-01-01T00:00:00,A,Ikke oplyst,Ikke oplyst
804,262-signe-driefer,Signe,Driefer,F,2001-09-11T00:00:00,B,Ikke oplyst,Ikke oplyst
805,288-rasmus-vestergaard,Rasmus Vestergaard,Madsen,M,1991-06-07T00:00:00,Ø,Offentligt ansat,Seminaruddannelse
806,369-balder-moerk-andersen,Balder Mørk,Andersen,M,1976-04-16T00:00:00,F,Privat ansat/selvstændig,Kandidat-/masteruddannelse
807,601-lars-arne-christensen,Lars Arne,Christensen,M,1965-01-01T00:00:00,M,Privat ansat/selvstændig,Kandidat-/masteruddannelse
808,951-tina-moerk,Tina,Mørk,F,1961-11-22T00:00:00,K,Leder,Kandidat-/masteruddannelse
809,778-anders-andreasen,Anders,Andreasen,M,1974-01-01T00:00:00,A,Privat ansat/selvstændig,Bachelor-/diplomuddannelse
810,589-freya-luna,Freya Luna,Andersen,F,2003-10-08T00:00:00,M,Studerende,10. klasse
811,973-frida-vyff-bruun,Frida Vyff,Bruun,F,1988-12-31T00:00:00,M,Offentligt ansat,Bachelor-/diplomuddannelse
812,728-martin-jason-adelgaard,Martin Jason,Adelgaard,M,1974-11-02T00:00:00,Æ,Studerende,Erhvervsuddannelse
813,144-casper-noergaard-maglekaer,Casper Nørgaard,Maglekær,M,1986-08-15T00:00:00,C,Privat ansat/selvstændig,Gymnasial uddannelse
814,724-karina-adsboel,Karina,Adsbøl,F,1977-11-28T00:00:00,Æ,Folketingsmedlem,Erhvervsuddannelse
815,26-martin-kjaerulf,Martin,Kjærulff,M,1978-10-17T00:00:00,Å,Privat ansat/selvstændig,Gymnasial uddannelse
816,738-marlene-harpsoee,Marlene,Harpsøe,F,1983-08-03T00:00:00,Æ,Offentligt ansat,Bachelor-/diplomuddannelse
817,73-niels-martin-viuff,Niels Martin,Viuff,M,1960-06-04T00:00:00,C,Privat ansat/selvstændig,Bachelor-/diplomuddannelse
818,467-merete-dea-larsen,Merete Dea,Larsen,F,1978-04-19T00:00:00,O,Offentligt ansat,Gymnasial uddannelse
819,480-susanne-damsgaard,Susanne,Damsgaard,F,1961-02-26T00:00:00,O,Offentligt ansat,Bachelor-/diplomuddannelse
820,829-kris-jensen-skriver,Kris Jensen,Skriver,M,1988-11-10T00:00:00,A,Offentligt ansat,Seminaruddannelse
821,833-karin-gaardsted,Karin,Gaardsted,F,1955-01-01T00:00:00,A,Udenfor arbejdsmarkedet,Seminaruddannelse
822,621-tobias-grotkjaer-elmstroem,Tobias Grotkjær,Elmstrøm,M,1982-06-12T00:00:00,M,Privat ansat/selvstændig,Kandidat-/masteruddannelse
823,69-christoffer-buster-reinhardt,Christoffer Buster,Reinhardt,M,1991-03-25T00:00:00,C,Byråds- eller regionsrådsmedlem,Bachelor-/diplomuddannelse
824,790-astrid-krag,Astrid,Krag,F,1982-11-17T00:00:00,A,Minister,Gymnasial uddannelse
825,1051-allon-hein-soerensen,Allon Hein,Sørensen,M,1972-08-04T00:00:00,Å,Privat ansat/selvstændig,10. klasse
826,663-mohammed-abdikarim,Mohamed,Abdikarim,M,1989-10-10T00:00:00,Q,Privat ansat/selvstændig,Bachelor-/diplomuddannelse
827,509-soeren-soerensen,Søren,Sørensen,M,1949-01-01T00:00:00,V,Ikke oplyst,Ikke oplyst
828,16-mikkel-larsson,Mikkel,Larsson,M,1999-11-15T00:00:00,Å,Studerende,Bachelor-/diplomuddannelse
829,702-silje-brynildsen,Silje,Brynildsen,F,2002-06-03T00:00:00,F,Offentligt ansat,Gymnasial uddannelse
830,540-morten-dahlin,Morten,Dahlin,M,1989-05-01T00:00:00,V,Folketingsmedlem,Bachelor-/diplomuddannelse
831,990-rikke-tangaa,Rikke,Tangaa,F,1973-03-31T00:00:00,V,Privat ansat/selvstændig,Gymnasial uddannelse
832,844-marianne-moerk-mathiessen,Marianne,Mathiesen,F,1952-10-14T00:00:00,D,Privat ansat/selvstændig,Kandidat-/masteruddannelse
833,769-bjarne-laustsen,Bjarne,Laustsen,M,1953-12-09T00:00:00,A,Folketingsmedlem,Erhvervsuddannelse
834,925-hanna-maria-smed-molte-lyng,Hanna-Maria Smed Molte,Lyng,F,2000-05-10T00:00:00,K,Udenfor arbejdsmarkedet,Gymnasial uddannelse
835,1104-flemming-blicher,Flemming,Blicher,M,1968-01-01T00:00:00,,Ikke oplyst,Ikke oplyst
836,1053-mariane-lunden-jacobsen,Mariane,Lunden,F,1963-01-02T00:00:00,Å,Ikke oplyst,Erhvervsuddannelse
837,771-sebastian-schwartz,Sebastian,Schwartz,M,2000-07-30T00:00:00,A,Studerende,Bachelor-/diplomuddannelse
838,1107-hans-rytter,Hans,Rytter,M,1962-01-01T00:00:00,D,Ikke oplyst,Ikke oplyst
839,489-julie-pauch-nymark,Julie Pauch,Nymark,F,1995-07-29T00:00:00,V,Offentligt ansat,Kandidat-/masteruddannelse
840,707-thomas-kjeldsen,Thomas,Kjeldsen,M,1969-01-01T00:00:00,F,Ikke oplyst,Ikke oplyst
841,922-inge-jensen,Inge,Jensen,F,1961-01-03T00:00:00,K,Offentligt ansat,Erhvervsuddannelse
842,608-marina-andersen,Marina,Andersen,F,1976-01-27T00:00:00,M,Privat ansat/selvstændig,Kandidat-/masteruddannelse
843,1057-claus-engskov,Claus,Engskov,M,1983-08-20T00:00:00,O,Ikke oplyst,Ikke oplyst
844,580-anastasia-valentin-rasmussen,Anastasia Valentin,Rasmussen,F,1982-02-09T00:00:00,M,Privat ansat/selvstændig,Bachelor-/diplomuddannelse
